model,dataset,total_loss,cross_loss,auc_train,auc_valid,auc_test,seed,epoch,num_trials,valid_acc_mean,valid_acc_std,test_acc_mean,test_acc_std,valid_auc_mean,valid_auc_std,test_auc_mean,test_auc_std,extra_cn,use_emb,pool_graph,num_layer,num_channel

cgn_pool,percolate-plus,0.00014505386934615672,0.00014505386934615672,1.0,0.996,0.9773,7,389,10,0.89,0.03597838857487152,0.8934999999999998,0.030555050500876473,0.9569700000000001,0.024091310097672614,0.96104,0.020060752173778954,0,32,hierarchy,3,32

model,dataset,total_loss,cross_loss,auc_train,auc_valid,auc_test,seed,epoch,num_trials,valid_acc_mean,valid_acc_std,test_acc_mean,test_acc_std,valid_auc_mean,valid_auc_std,test_auc_mean,test_auc_std,extra_cn,use_emb,pool_graph,num_layer,num_channel

cgn_pool,percolate-plus,0.00014505386934615672,0.00014505386934615672,1.0,0.996,0.9773,7,389,10,0.89,0.03597838857487152,0.8934999999999998,0.030555050500876473,0.9569700000000001,0.024091310097672614,0.96104,0.020060752173778954,0,32,hierarchy,3,32

cgn_pool,percolate-plus,0.023473715409636497,0.023473715409636497,1.0,0.9632,0.8804,2,316,10,0.8274999999999999,0.041449433718152955,0.7860000000000001,0.030349812373573443,0.91616,0.029964393684653277,0.8716900000000001,0.0293741931331266,1,32,hierarchy,3,32

model,dataset,total_loss,cross_loss,auc_train,auc_valid,auc_test,seed,epoch,num_trials,valid_acc_mean,valid_acc_std,test_acc_mean,test_acc_std,valid_auc_mean,valid_auc_std,test_auc_mean,test_auc_std,extra_cn,use_emb,pool_graph,num_layer,num_channel

cgn_pool,percolate-plus,0.00014505386934615672,0.00014505386934615672,1.0,0.996,0.9773,7,389,10,0.89,0.03597838857487152,0.8934999999999998,0.030555050500876473,0.9569700000000001,0.024091310097672614,0.96104,0.020060752173778954,0,32,hierarchy,3,32

cgn_pool,percolate-plus,0.023473715409636497,0.023473715409636497,1.0,0.9632,0.8804,2,316,10,0.8274999999999999,0.041449433718152955,0.7860000000000001,0.030349812373573443,0.91616,0.029964393684653277,0.8716900000000001,0.0293741931331266,1,32,hierarchy,3,32

cgn_pool,percolate-plus,1.5411376807605848e-05,1.5411376807605848e-05,1.0,0.9596,0.9276000000000001,0,476,10,0.7935000000000001,0.044099004775870206,0.806,0.048921706157219545,0.8714000000000001,0.048172191148005694,0.8846400000000001,0.04228677754990978,2,32,hierarchy,3,32

model,dataset,total_loss,cross_loss,auc_train,auc_valid,auc_test,seed,epoch,num_trials,valid_acc_mean,valid_acc_std,test_acc_mean,test_acc_std,valid_auc_mean,valid_auc_std,test_auc_mean,test_auc_std,extra_cn,use_emb,pool_graph,num_layer,num_channel

cgn_pool,percolate-plus,0.00014505386934615672,0.00014505386934615672,1.0,0.996,0.9773,7,389,10,0.89,0.03597838857487152,0.8934999999999998,0.030555050500876473,0.9569700000000001,0.024091310097672614,0.96104,0.020060752173778954,0,32,hierarchy,3,32

cgn_pool,percolate-plus,0.023473715409636497,0.023473715409636497,1.0,0.9632,0.8804,2,316,10,0.8274999999999999,0.041449433718152955,0.7860000000000001,0.030349812373573443,0.91616,0.029964393684653277,0.8716900000000001,0.0293741931331266,1,32,hierarchy,3,32

cgn_pool,percolate-plus,1.5411376807605848e-05,1.5411376807605848e-05,1.0,0.9596,0.9276000000000001,0,476,10,0.7935000000000001,0.044099004775870206,0.806,0.048921706157219545,0.8714000000000001,0.048172191148005694,0.8846400000000001,0.04228677754990978,2,32,hierarchy,3,32

cgn_pool,percolate-plus,0.0013170624151825905,0.0013170624151825905,1.0,0.9046,0.8851,9,223,10,0.756,0.036270588023294525,0.7745000000000001,0.03601311489505517,0.84222,0.038078918051856446,0.8617000000000001,0.031236801657304445,3,32,hierarchy,3,32

model,dataset,total_loss,cross_loss,auc_train,auc_valid,auc_test,seed,epoch,num_trials,valid_acc_mean,valid_acc_std,test_acc_mean,test_acc_std,valid_auc_mean,valid_auc_std,test_auc_mean,test_auc_std,extra_cn,use_emb,pool_graph,num_layer,num_channel

cgn_pool,percolate-plus,0.00014505386934615672,0.00014505386934615672,1.0,0.996,0.9773,7,389,10,0.89,0.03597838857487152,0.8934999999999998,0.030555050500876473,0.9569700000000001,0.024091310097672614,0.96104,0.020060752173778954,0,32,hierarchy,3,32

cgn_pool,percolate-plus,0.023473715409636497,0.023473715409636497,1.0,0.9632,0.8804,2,316,10,0.8274999999999999,0.041449433718152955,0.7860000000000001,0.030349812373573443,0.91616,0.029964393684653277,0.8716900000000001,0.0293741931331266,1,32,hierarchy,3,32

cgn_pool,percolate-plus,1.5411376807605848e-05,1.5411376807605848e-05,1.0,0.9596,0.9276000000000001,0,476,10,0.7935000000000001,0.044099004775870206,0.806,0.048921706157219545,0.8714000000000001,0.048172191148005694,0.8846400000000001,0.04228677754990978,2,32,hierarchy,3,32

cgn_pool,percolate-plus,0.0013170624151825905,0.0013170624151825905,1.0,0.9046,0.8851,9,223,10,0.756,0.036270588023294525,0.7745000000000001,0.03601311489505517,0.84222,0.038078918051856446,0.8617000000000001,0.031236801657304445,3,32,hierarchy,3,32

cgn_pool,percolate-plus,1.5850067939027213e-05,1.5850067939027213e-05,1.0,0.8946000000000001,0.8472000000000001,4,482,10,0.7569999999999999,0.055936471902408094,0.6975,0.05573997169396882,0.8312600000000001,0.060364231498830856,0.7756599999999999,0.0652294616463042,4,32,hierarchy,3,32

